usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Charlestown,45,100,5,1,83,24,1,1.32,0,2,2,545,25,1,1,297025,161878625,2,45,Charlestown,moderate,Entire home/apt,Apartment,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
51,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,75,0,2,1,94,57,1,1.98,0,2,1,863,4,1,2,744769,642735647,2,75,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,45,NA,2,1,87,4,1,0.14,10,1,1,860,4,1,1,739600,636056000,1,45,Salford District,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Hulme,65,100,2,1.5,99,17,1,0.59,0,3,1,863,4,1,1,744769,642735647,3,65,Hulme,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Manchester
8,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Whalley Range,49,NA,4,1,100,1,1,0.04,0,1,2,811,16,1,1,657721,533411731,1,49,Whalley Range,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Gorton North,65,100,4,1,87,10,4,0.35,20,1,1,854,16,1,1,729316,622835864,1,65,Gorton North,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Gorton North,54,100,3,1,90,23,3,0.79,20,1,1,867,9,1,1,751689,651714363,1,54,Gorton North,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,69,NA,4,2,90,2,4,0.07,20,1,2,864,16,2,1,746496,644972544,1,69,City Centre,moderate,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Manchester
45,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ancoats and Clayton,100,100,6,2,95,187,4,6.46,25,1,2,868,36,2,2,753424,653972032,1,100,Ancoats and Clayton,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Bolton District,83,90,4,1,96,17,1,0.76,13,2,3,668,16,1,1,446224,298077632,2,83,Bolton District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,Manchester
4,Private room,Apartment,Private,Apartment,moderate,Real Bed,Hulme,29,NA,2,1,86,24,1,0.83,0,1,1,865,4,1,1,748225,647214625,1,29,Hulme,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ardwick,24,NA,2,1,92.84275321768327,0,1,NA,8,1,1,NA,4,1,0,NA,NA,1,24,Ardwick,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Manchester
65,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Brooklands,75,100,6,2,94,13,2,0.48,10,19,6,820,36,2,1,672400,551368000,3,75,Brooklands,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Fallowfield,25,NA,2,1,100,3,1,0.1,0,1,1,859,4,1,1,737881,633839779,1,25,Fallowfield,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Whalley Range,45,100,4,1,98,49,1,1.81,20,2,2,811,16,1,1,657721,533411731,2,45,Whalley Range,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cheetham,79,86,4,1.5,96,55,2,1.89,20,1,1,872,16,1,2,760384,663054848,1,79,Cheetham,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury West,90,99,6,1,95,99,4,3.45,18,2,4,859,36,1,2,737881,633839779,2,90,Didsbury West,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Bradford,38,NA,2,1,92.84275321768327,0,1,NA,5,1,1,NA,4,1,0,NA,NA,1,38,Bradford,moderate,Private room,Apartment,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Didsbury West,53,100,2,1,97,50,1,1.94,0,2,1,772,4,1,1,595984,460099648,2,53,Didsbury West,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Salford District,25,NA,1,2,92.84275321768327,0,1,NA,0,71,1,NA,1,2,0,NA,NA,3,25,Salford District,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Bradford,50,NA,2,1,95,4,1,0.14,0,1,1,864,4,1,1,746496,644972544,1,50,Bradford,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Tameside District,35,NA,1,1,92.84275321768327,0,1,NA,0,2,1,NA,1,1,0,NA,NA,2,35,Tameside District,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,19,NA,2,1,60,1,1,0.04,15,1,1,838,4,1,1,702244,588480472,1,19,Salford District,flexible,Private room,Apartment,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,strict,Real Bed,Ardwick,48,100,4,1,92,97,1,3.41,10,2,2,853,16,1,2,727609,620650477,2,48,Ardwick,strict,Entire home/apt,Serviced apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,80,100,4,1,96,81,2,2.97,20,2,2,817,16,1,2,667489,545338513,2,80,Ancoats and Clayton,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,Manchester
66,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,120,0,6,1,89,9,4,0.38,0,2,2,713,36,1,1,508369,362467097,2,120,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Hulme,69,100,6,1,90,52,2,1.85,15,2,3,842,36,1,2,708964,596947688,2,69,Hulme,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Chorlton Park,60,100,4,1,94,8,1,0.3,0,2,2,810,16,1,1,656100,531441000,2,60,Chorlton Park,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Manchester
25,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,59,100,2,2,100,85,1,3.04,25,2,1,838,4,2,2,702244,588480472,2,59,City Centre,strict,Private room,Apartment,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Manchester
55,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cheetham,56,80,2,1,96,29,2,1.12,9,20,1,776,4,1,1,602176,467288576,3,56,Cheetham,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,95,100,4,1,97,173,4,6.08,0,1,2,852,16,1,2,725904,618470208,1,95,Salford District,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Manchester
16,Private room,Apartment,Private,Apartment,moderate,Real Bed,Trafford District,32,NA,4,1,99,16,2,0.59,10,1,2,811,16,1,1,657721,533411731,1,32,Trafford District,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Chorlton,70,100,6,1,99,75,2,2.65,20,2,2,848,36,1,2,719104,609800192,2,70,Chorlton,strict,Entire home/apt,Apartment,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
65,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,125,NA,6,1,92.84275321768327,0,1,NA,25,1,3,NA,36,1,0,NA,NA,1,125,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,75,NA,3,1,100,3,1,0.14,0,3,2,628,9,1,1,394384,247673152,3,75,Salford District,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
32,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Chorlton Park,70,100,4,2,97,29,1,1.07,0,2,2,810,16,2,1,656100,531441000,2,70,Chorlton Park,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
10,Private room,Apartment,Private,Apartment,strict,Real Bed,Harpurhey,24,100,2,1,88,13,1,0.49,0,3,1,792,4,1,1,627264,496793088,3,24,Harpurhey,strict,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Moston,38,82,2,1,96,116,1,4.18,0,1,1,832,4,1,2,692224,575930368,1,38,Moston,flexible,Private room,Apartment,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Manchester
65,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,75,NA,4,1,92.84275321768327,0,1,NA,25,1,2,NA,16,1,0,NA,NA,1,75,Salford District,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
68,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,85,NA,6,1,92.84275321768327,0,1,NA,25,1,3,NA,36,1,0,NA,NA,1,85,City Centre,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
48,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,49,NA,4,1,92.84275321768327,0,1,NA,25,1,2,NA,16,1,0,NA,NA,1,49,City Centre,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cheetham,55,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,55,Cheetham,flexible,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,77,NA,4,1,92.84275321768327,0,1,NA,25,1,1,NA,16,1,0,NA,NA,1,77,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,77,NA,4,1,92.84275321768327,0,1,NA,0,1,1,NA,16,1,0,NA,NA,1,77,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,81,100,4,2,94,24,3,0.89,25,1,3,811,16,2,1,657721,533411731,1,81,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cheetham,69,100,2,1,97,117,2,4.22,30,1,1,830,4,1,2,688900,571787000,1,69,Cheetham,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Manchester
62,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bradford,60,NA,6,2,92,57,2,2.05,15,100,3,832,36,2,2,692224,575930368,3,60,Bradford,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Manchester
10,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,30,NA,1,1,92.84275321768327,0,1,NA,0,5,1,NA,1,1,0,NA,NA,3,30,City Centre,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Hulme,39,NA,2,1,100,2,1,0.07,0,1,1,826,4,1,1,682276,563559976,1,39,Hulme,flexible,Private room,Apartment,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,City Centre,55,100,2,1,99,40,1,1.45,10,2,1,827,4,1,1,683929,565609283,2,55,City Centre,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Hotel room,Serviced apartment,Private,Apartment,moderate,Real Bed,Cheetham,90,82,4,1,75,30,4,1.38,0,1,2,650,16,1,1,422500,274625000,1,90,Cheetham,moderate,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury West,65,100,4,2,99,77,4,2.97,200,1,2,776,16,2,2,602176,467288576,1,65,Didsbury West,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bradford,110,100,4,1.5,98,11,1,0.41,0,2,2,810,16,1,1,656100,531441000,2,110,Bradford,moderate,Entire home/apt,Apartment,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Manchester
85,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,95,100,5,2,86,78,1,2.88,0,2,3,811,25,2,2,657721,533411731,2,95,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
20,Private room,Apartment,Private,Apartment,strict,Real Bed,Moss Side,21,100,2,1.5,91,34,1,2.24,12,7,1,454,4,1,1,206116,93576664,3,21,Moss Side,strict,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,95,100,4,1,98,33,2,1.22,15,2,2,810,16,1,1,656100,531441000,2,95,Salford District,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,100,80,2,1,93,33,1,1.22,0,1,1,811,4,1,1,657721,533411731,1,100,Salford District,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,39,NA,2,2,100,8,1,0.3,0,1,1,807,4,2,1,651249,525557943,1,39,Salford District,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Hulme,65,100,6,1,92,177,4,6.6,14,2,5,803,36,1,2,644809,517781627,2,65,Hulme,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,70,100,6,1,94,72,2,2.71,20,2,3,797,36,1,2,635209,506261573,2,70,Salford District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Trafford District,100,100,4,1,95,31,1,1.18,0,2,2,790,16,1,1,624100,493039000,2,100,Trafford District,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Moss Side,45,100,3,1,91,18,1,0.74,15,1,2,727,9,1,1,528529,384240583,1,45,Moss Side,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,55,NA,2,1,92,50,1,1.89,5,1,1,794,4,1,1,630436,500566184,1,55,City Centre,strict,Private room,Apartment,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Manchester
0,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Salford District,79,60,3,1,97,72,2,2.73,25,1,3,790,9,1,2,624100,493039000,1,79,Salford District,strict,Hotel room,Serviced apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,37,100,2,1,100,8,1,0.33,35,100,2,733,4,1,1,537289,393832837,3,37,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
6,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,49,95,2,1,96,14,1,0.52,9,1,1,803,4,1,1,644809,517781627,1,49,Ancoats and Clayton,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,44,100,2,2,92,143,1,5.38,20,1,1,796,4,2,2,633616,504358336,1,44,City Centre,strict,Private room,Apartment,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,strict,Real Bed,Ardwick,78,100,4,2,92,94,1,3.57,10,2,2,790,16,2,2,624100,493039000,2,78,Ardwick,strict,Entire home/apt,Serviced apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Miles Platting and Newton Heath,35,NA,1,1,99,80,1,3.12,15,2,1,769,1,1,2,591361,454756609,2,35,Miles Platting and Newton Heath,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,125,100,6,2,98,42,4,1.61,20,2,3,783,36,2,1,613089,480048687,2,125,Salford District,moderate,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cheetham,39,NA,4,2,97,53,2,2,5,2,2,793,16,2,2,628849,498677257,2,39,Cheetham,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Old Moat,20,NA,1,1,83,27,1,1.03,0,1,1,786,1,1,1,617796,485587656,1,20,Old Moat,moderate,Private room,Apartment,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Couch,Salford District,70,90,4,1,90,132,2,5.14,10,1,1,769,16,1,2,591361,454756609,1,70,Salford District,moderate,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Salford District,17,100,2,1,93,52,1,2.02,5,2,1,773,4,1,2,597529,461889917,2,17,Salford District,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stockport District,120,90,6,1,100,6,2,0.23,12,2,3,786,36,1,1,617796,485587656,2,120,Stockport District,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Manchester
15,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,35,100,2,1,95,101,1,3.9,10,1,1,775,4,1,2,600625,465484375,1,35,Ancoats and Clayton,strict,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Salford District,30,NA,2,1,95,8,1,0.31,5,2,1,776,4,1,1,602176,467288576,2,30,Salford District,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Manchester
78,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,140,NA,4,2,92.84275321768327,15,1,0.66,0,2,4,680,16,2,1,462400,314432000,2,140,City Centre,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
18,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury West,72,NA,3,1,88,40,2,1.55,16,2,2,773,9,1,1,597529,461889917,2,72,Didsbury West,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,Manchester
12,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ardwick,65,NA,4,1,100,10,4,0.38,15,1,2,783,16,1,1,613089,480048687,1,65,Ardwick,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,30,100,2,1,93,75,1,2.95,10,2,2,762,4,1,2,580644,442450728,2,30,Ancoats and Clayton,strict,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,150,100,4,2,90,4,1,0.19,0,3,2,638,16,2,1,407044,259694072,3,150,Salford District,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Bury District,120,100,6,1,92,97,1,3.85,0,1,2,755,36,1,2,570025,430368875,1,120,Bury District,strict,Entire home/apt,Apartment,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
15,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,33,100,2,1,92,147,1,5.73,10,1,1,769,4,1,2,591361,454756609,1,33,Ancoats and Clayton,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,164,100,4,2,95,183,4,7.31,25,1,2,750,16,2,2,562500,421875000,1,164,Ancoats and Clayton,moderate,Entire home/apt,Apartment,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cheetham,65,NA,4,2,99,71,1,3.03,0,1,2,701,16,2,2,491401,344472101,1,65,Cheetham,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Hulme,40,NA,2,1,91,9,1,0.35,10,1,1,769,4,1,1,591361,454756609,1,40,Hulme,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Trafford District,55,100,3,1,94,197,2,7.64,10,1,1,773,9,1,2,597529,461889917,1,55,Trafford District,moderate,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Manchester
5,Private room,Apartment,Private,Apartment,strict,Real Bed,Moss Side,25,100,2,1,87,6,1,0.24,15,1,1,740,4,1,1,547600,405224000,1,25,Moss Side,strict,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
